FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:15:21 CEST 2020]
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_SIDDHI_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:14:41 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599411994000,Esper (sample),NO2_Avg(output),0.333,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411994000,Esper (sample),NO2_Good(output),0.923,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411994000,Esper (sample),NO2_Moderate(output),0.923,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411994000,Esper (sample),NO2_Unhealthy(output),20.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411994000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),7492.154,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411995000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16084400.201,31589134.899
1599411995000,Esper (sample),NO2_Avg(output),0.308,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411995000,Esper (sample),NO2_Good(output),0.857,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411995000,Esper (sample),NO2_Moderate(output),0.857,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411995000,Esper (sample),NO2_Unhealthy(output),18.571,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411995000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),6957.000,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
