FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Fri Sep 04 21:51:01 CEST 2020] to [Fri Sep 04 22:01:01 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599249094000,Esper (sample),NO2_Moderate(output),0.364,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249094000,Esper (sample),NO2_Unhealthy(output),7.879,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249094000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),15632.242,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249095000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15550568.695,30871605.564
1599249095000,Esper (sample),NO2_Good(output),0.353,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249095000,Esper (sample),NO2_Moderate(output),0.353,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249095000,Esper (sample),NO2_Unhealthy(output),7.647,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249095000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),15172.471,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249096000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15547254.069,30871605.564
1599249096000,Esper (sample),NO2_Good(output),0.343,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249096000,Esper (sample),NO2_Moderate(output),0.343,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249096000,Esper (sample),NO2_Unhealthy(output),7.429,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249096000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),14738.971,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249097000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15544125.534,30871605.564
1599249097000,Esper (sample),NO2_Good(output),0.333,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249097000,Esper (sample),NO2_Moderate(output),0.333,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249097000,Esper (sample),NO2_Unhealthy(output),7.222,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249097000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),14329.556,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249098000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15541167.847,30871605.564
1599249098000,Esper (sample),NO2_Good(output),0.324,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249098000,Esper (sample),NO2_Moderate(output),0.324,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249098000,Esper (sample),NO2_Unhealthy(output),7.027,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249098000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),13942.270,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249099000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15538367.384,30871605.564
1599249099000,Esper (sample),NO2_Good(output),0.316,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
